Local Date,Local Time,Close,Net,%Chg,Open,Low,High
19-Jul-2023,16:00,"8,080.05",+0.14,+0.00%,"8,077.69","8,076.59","8,083.72"
19-Jul-2023,15:55,"8,079.91",-1.42,-0.02%,"8,081.91","8,077.81","8,087.54"
19-Jul-2023,15:50,"8,081.33",+4.68,+0.06%,"8,078.42","8,078.42","8,084.20"
19-Jul-2023,15:45,"8,076.65",-1.90,-0.02%,"8,078.32","8,075.78","8,080.28"
19-Jul-2023,15:40,"8,078.55",-0.18,-0.00%,"8,078.87","8,072.92","8,082.05"
19-Jul-2023,15:35,"8,078.73",-5.77,-0.07%,"8,084.75","8,078.73","8,084.75"
19-Jul-2023,15:30,"8,084.50",-8.24,-0.10%,"8,093.18","8,083.88","8,093.94"
19-Jul-2023,15:25,"8,092.74",+3.20,+0.04%,"8,090.69","8,090.29","8,094.55"
19-Jul-2023,15:20,"8,089.54",+5.53,+0.07%,"8,083.95","8,083.95","8,089.54"
19-Jul-2023,15:15,"8,084.01",-0.21,-0.00%,"8,083.13","8,082.49","8,086.89"
19-Jul-2023,15:10,"8,084.22",+7.09,+0.09%,"8,077.92","8,077.92","8,087.64"
19-Jul-2023,15:05,"8,077.13",+5.01,+0.06%,"8,073.63","8,072.34","8,077.13"
19-Jul-2023,15:00,"8,072.12",+5.66,+0.07%,"8,066.19","8,064.25","8,072.70"
19-Jul-2023,14:55,"8,066.46",+2.65,+0.03%,"8,064.42","8,062.51","8,070.42"
19-Jul-2023,14:50,"8,063.81",-1.57,-0.02%,"8,066.76","8,061.72","8,068.37"
19-Jul-2023,14:45,"8,065.38",+4.51,+0.06%,"8,061.70","8,061.70","8,070.10"
19-Jul-2023,14:40,"8,060.87",-0.98,-0.01%,"8,061.59","8,060.87","8,067.07"
19-Jul-2023,14:35,"8,061.85",+12.77,+0.16%,"8,049.20","8,049.20","8,061.94"
19-Jul-2023,14:30,"8,049.08",+6.18,+0.08%,"8,043.79","8,043.79","8,053.09"
19-Jul-2023,14:25,"8,042.90",-0.52,-0.01%,"8,042.74","8,042.72","8,048.58"
19-Jul-2023,14:20,"8,043.42",-8.30,-0.10%,"8,055.29","8,043.04","8,056.40"
19-Jul-2023,14:15,"8,051.72",+6.91,+0.09%,"8,045.05","8,042.96","8,055.44"
19-Jul-2023,14:10,"8,044.81",-13.48,-0.17%,"8,058.06","8,044.07","8,058.06"
19-Jul-2023,14:05,"8,058.29",-1.97,-0.02%,"8,060.72","8,056.24","8,064.09"
19-Jul-2023,14:00,"8,060.26",-5.68,-0.07%,"8,064.16","8,059.00","8,068.51"
19-Jul-2023,13:55,"8,065.94",-0.94,-0.01%,"8,065.74","8,062.50","8,070.39"
19-Jul-2023,13:50,"8,066.88",+4.08,+0.05%,"8,060.40","8,060.40","8,070.43"
19-Jul-2023,13:45,"8,062.80",+13.84,+0.17%,"8,049.30","8,047.65","8,063.57"
19-Jul-2023,13:40,"8,048.96",-6.32,-0.08%,"8,054.85","8,048.79","8,054.85"
19-Jul-2023,13:35,"8,055.28",-3.81,-0.05%,"8,058.00","8,055.28","8,064.47"
19-Jul-2023,13:30,"8,059.09",-6.74,-0.08%,"8,065.35","8,057.85","8,066.57"
19-Jul-2023,13:25,"8,065.83",+6.78,+0.08%,"8,060.35","8,060.35","8,068.77"
19-Jul-2023,13:20,"8,059.05",-7.31,-0.09%,"8,066.01","8,058.57","8,066.22"
19-Jul-2023,13:15,"8,066.36",+5.19,+0.06%,"8,063.60","8,062.91","8,067.54"
19-Jul-2023,13:10,"8,061.17",-8.52,-0.11%,"8,068.23","8,056.74","8,068.23"
19-Jul-2023,13:05,"8,069.69",-11.12,-0.14%,"8,081.57","8,069.69","8,083.58"
19-Jul-2023,13:00,"8,080.81",-7.29,-0.09%,"8,086.95","8,080.12","8,086.95"
19-Jul-2023,12:55,"8,088.10",+9.03,+0.11%,"8,079.09","8,078.09","8,090.26"
19-Jul-2023,12:50,"8,079.07",-5.28,-0.07%,"8,085.37","8,078.40","8,091.06"
19-Jul-2023,12:45,"8,084.35",+4.04,+0.05%,"8,081.25","8,074.80","8,086.93"
19-Jul-2023,12:40,"8,080.31",-11.95,-0.15%,"8,091.97","8,080.31","8,098.31"
19-Jul-2023,12:35,"8,092.26",+4.44,+0.05%,"8,086.20","8,070.42","8,092.26"
19-Jul-2023,12:30,"8,087.82",+0.57,+0.01%,"8,088.69","8,076.36","8,096.23"
19-Jul-2023,12:25,"8,087.25",-19.71,-0.24%,"8,105.66","8,087.25","8,111.57"
19-Jul-2023,12:20,"8,106.96",-16.47,-0.20%,"8,127.15","8,099.53","8,127.15"
19-Jul-2023,12:15,"8,123.43",-15.52,-0.19%,"8,134.36","8,123.43","8,146.24"
19-Jul-2023,12:10,"8,138.95",+6.64,+0.08%,"8,120.46","8,120.46","8,155.64"
19-Jul-2023,12:05,"8,132.31",+30.48,+0.38%,"8,103.65","8,103.65","8,132.31"
19-Jul-2023,12:00,"8,101.83",-9.28,-0.11%,"8,111.41","8,098.59","8,111.51"
19-Jul-2023,11:55,"8,111.11",+5.33,+0.07%,"8,107.13","8,107.13","8,111.83"
19-Jul-2023,11:50,"8,105.78",+5.08,+0.06%,"8,102.46","8,101.63","8,106.93"
19-Jul-2023,11:45,"8,100.70",-2.85,-0.04%,"8,103.50","8,098.99","8,104.38"
19-Jul-2023,11:40,"8,103.55",-8.84,-0.11%,"8,115.25","8,103.55","8,115.25"
19-Jul-2023,11:35,"8,112.39",+4.55,+0.06%,"8,107.65","8,105.70","8,112.45"
19-Jul-2023,11:30,"8,107.84",+4.80,+0.06%,"8,102.81","8,102.02","8,110.81"
19-Jul-2023,11:25,"8,103.04",-11.90,-0.15%,"8,114.57","8,098.95","8,114.57"
19-Jul-2023,11:20,"8,114.94",+5.67,+0.07%,"8,110.86","8,110.47","8,117.52"
19-Jul-2023,11:15,"8,109.27",+12.53,+0.15%,"8,096.12","8,095.65","8,109.27"
19-Jul-2023,11:10,"8,096.74",+6.96,+0.09%,"8,087.67","8,087.67","8,096.74"
19-Jul-2023,11:05,"8,089.78",-0.69,-0.01%,"8,090.09","8,086.56","8,092.78"
19-Jul-2023,11:00,"8,090.47",-8.00,-0.10%,"8,090.93","8,077.66","8,093.05"
19-Jul-2023,10:55,"8,098.47",-5.52,-0.07%,"8,104.63","8,098.47","8,115.54"
19-Jul-2023,10:50,"8,103.99",-6.72,-0.08%,"8,110.73","8,100.09","8,110.73"
19-Jul-2023,10:45,"8,110.71",+18.85,+0.23%,"8,092.05","8,090.83","8,112.16"
19-Jul-2023,10:40,"8,091.86",+14.99,+0.19%,"8,079.31","8,077.63","8,091.86"
19-Jul-2023,10:35,"8,076.87",+3.88,+0.05%,"8,073.50","8,072.38","8,079.73"
19-Jul-2023,10:30,"8,072.99",-8.44,-0.10%,"8,084.47","8,072.99","8,086.32"
19-Jul-2023,10:25,"8,081.43",+3.22,+0.04%,"8,077.18","8,077.18","8,083.52"
19-Jul-2023,10:20,"8,078.21",-4.04,-0.05%,"8,079.54","8,070.39","8,080.38"
19-Jul-2023,10:15,"8,082.25",-2.99,-0.04%,"8,085.36","8,082.25","8,090.33"
19-Jul-2023,10:10,"8,085.24",-4.13,-0.05%,"8,089.59","8,084.34","8,094.84"
19-Jul-2023,10:05,"8,089.37",-0.20,-0.00%,"8,090.48","8,082.37","8,094.87"
19-Jul-2023,10:00,"8,089.57",+2.78,+0.03%,"8,087.01","8,077.38","8,090.37"
19-Jul-2023,09:55,"8,086.79",-5.20,-0.06%,"8,088.05","8,079.22","8,090.39"
19-Jul-2023,09:50,"8,091.99",-9.46,-0.12%,"8,099.21","8,086.81","8,100.45"
19-Jul-2023,09:45,"8,101.45",-6.89,-0.08%,"8,108.21","8,101.45","8,116.03"
19-Jul-2023,09:40,"8,108.34",+23.28,+0.29%,"8,086.97","8,082.22","8,108.34"
19-Jul-2023,09:35,"8,085.06",-11.96,-0.15%,"8,097.02","8,085.06","8,119.30"
18-Jul-2023,16:20,"8,097.02",+1.42,+0.02%,"8,097.02","8,097.02","8,097.02"
18-Jul-2023,16:05,"8,095.60",-1.04,-0.01%,"8,096.55","8,095.59","8,096.55"
18-Jul-2023,16:00,"8,096.64",-16.21,-0.20%,"8,113.70","8,096.32","8,113.70"
18-Jul-2023,15:55,"8,112.85",-2.81,-0.03%,"8,113.75","8,110.28","8,118.70"
18-Jul-2023,15:50,"8,115.66",+6.01,+0.07%,"8,108.47","8,106.79","8,118.90"
18-Jul-2023,15:45,"8,109.65",-6.86,-0.08%,"8,114.98","8,109.65","8,116.62"
18-Jul-2023,15:40,"8,116.51",-1.65,-0.02%,"8,118.19","8,113.34","8,118.19"
18-Jul-2023,15:35,"8,118.16",-6.14,-0.08%,"8,124.91","8,115.70","8,128.54"
18-Jul-2023,15:30,"8,124.30",-7.58,-0.09%,"8,132.07","8,123.78","8,132.07"
18-Jul-2023,15:25,"8,131.88",-1.57,-0.02%,"8,133.07","8,127.73","8,133.17"
18-Jul-2023,15:20,"8,133.45",-1.01,-0.01%,"8,135.51","8,132.72","8,139.59"
18-Jul-2023,15:15,"8,134.46",+4.09,+0.05%,"8,130.04","8,128.56","8,135.25"
18-Jul-2023,15:10,"8,130.37",+3.69,+0.05%,"8,128.13","8,128.13","8,134.00"
18-Jul-2023,15:05,"8,126.68",-3.93,-0.05%,"8,130.15","8,120.48","8,130.15"
18-Jul-2023,15:00,"8,130.61",-3.74,-0.05%,"8,133.03","8,130.51","8,133.31"
18-Jul-2023,14:55,"8,134.35",-1.12,-0.01%,"8,135.38","8,131.22","8,135.38"
18-Jul-2023,14:50,"8,135.47",+2.61,+0.03%,"8,133.53","8,131.07","8,135.80"
18-Jul-2023,14:45,"8,132.86",+6.57,+0.08%,"8,126.83","8,123.74","8,132.86"
18-Jul-2023,14:40,"8,126.29",+0.69,+0.01%,"8,124.86","8,122.96","8,128.16"
18-Jul-2023,14:35,"8,125.60",-0.34,-0.00%,"8,126.75","8,125.60","8,130.80"
18-Jul-2023,14:30,"8,125.94",-0.49,-0.01%,"8,126.49","8,123.14","8,127.10"
18-Jul-2023,14:25,"8,126.43",+5.84,+0.07%,"8,121.00","8,120.60","8,132.37"
18-Jul-2023,14:20,"8,120.59",+0.15,+0.00%,"8,120.87","8,118.58","8,122.71"
18-Jul-2023,14:15,"8,120.44",+3.92,+0.05%,"8,117.00","8,116.31","8,121.51"
18-Jul-2023,14:10,"8,116.52",+5.33,+0.07%,"8,110.92","8,110.92","8,119.81"
18-Jul-2023,14:05,"8,111.19",+3.70,+0.05%,"8,108.06","8,107.54","8,113.19"
18-Jul-2023,14:00,"8,107.49",+3.15,+0.04%,"8,104.39","8,103.47","8,107.49"
18-Jul-2023,13:55,"8,104.34",-3.56,-0.04%,"8,108.99","8,101.86","8,108.99"
18-Jul-2023,13:50,"8,107.90",+2.14,+0.03%,"8,105.75","8,103.99","8,107.90"
18-Jul-2023,13:45,"8,105.76",-2.32,-0.03%,"8,109.02","8,105.76","8,110.19"
18-Jul-2023,13:40,"8,108.08",-4.00,-0.05%,"8,112.69","8,105.76","8,112.69"
18-Jul-2023,13:35,"8,112.08",+14.13,+0.17%,"8,100.68","8,099.16","8,112.08"
18-Jul-2023,13:30,"8,097.95",+6.73,+0.08%,"8,089.39","8,089.39","8,097.95"
18-Jul-2023,13:25,"8,091.22",-4.96,-0.06%,"8,096.84","8,090.69","8,097.33"
18-Jul-2023,13:20,"8,096.18",-1.58,-0.02%,"8,097.67","8,095.22","8,101.35"
18-Jul-2023,13:15,"8,097.76",+6.43,+0.08%,"8,092.21","8,090.95","8,097.76"
18-Jul-2023,13:10,"8,091.33",+5.76,+0.07%,"8,084.03","8,084.03","8,093.46"
18-Jul-2023,13:05,"8,085.57",+6.35,+0.08%,"8,078.34","8,078.34","8,089.29"
18-Jul-2023,13:00,"8,079.22",+0.84,+0.01%,"8,076.34","8,073.42","8,081.60"
18-Jul-2023,12:55,"8,078.38",-16.53,-0.20%,"8,094.56","8,076.49","8,094.56"
18-Jul-2023,12:50,"8,094.91",-3.21,-0.04%,"8,098.33","8,093.40","8,103.73"
18-Jul-2023,12:45,"8,098.12",-2.57,-0.03%,"8,099.80","8,095.58","8,102.16"
18-Jul-2023,12:40,"8,100.69",+5.18,+0.06%,"8,099.36","8,097.85","8,105.88"
18-Jul-2023,12:35,"8,095.51",+9.35,+0.12%,"8,086.53","8,085.07","8,096.02"
18-Jul-2023,12:30,"8,086.16",+24.62,+0.31%,"8,060.24","8,060.24","8,086.16"
18-Jul-2023,12:25,"8,061.54",-6.32,-0.08%,"8,066.72","8,061.54","8,076.03"
18-Jul-2023,12:20,"8,067.86",+1.90,+0.02%,"8,063.03","8,059.13","8,069.49"
18-Jul-2023,12:15,"8,065.96",-0.86,-0.01%,"8,066.55","8,058.42","8,068.46"
18-Jul-2023,12:10,"8,066.82",+6.03,+0.07%,"8,060.67","8,059.89","8,067.42"
18-Jul-2023,12:05,"8,060.79",+13.28,+0.17%,"8,048.34","8,043.99","8,060.79"
18-Jul-2023,12:00,"8,047.51",+3.78,+0.05%,"8,039.85","8,039.85","8,048.27"
18-Jul-2023,11:55,"8,043.73",-6.07,-0.08%,"8,054.02","8,038.85","8,054.02"
18-Jul-2023,11:50,"8,049.80",+26.39,+0.33%,"8,020.07","8,020.07","8,049.80"
18-Jul-2023,11:45,"8,023.41",+26.48,+0.33%,"7,997.90","7,997.90","8,023.41"
18-Jul-2023,11:40,"7,996.93",+21.27,+0.27%,"7,978.01","7,969.31","7,996.93"
18-Jul-2023,11:35,"7,975.66",+21.03,+0.26%,"7,954.69","7,954.69","7,977.95"
18-Jul-2023,11:30,"7,954.63",-9.69,-0.12%,"7,963.00","7,954.63","7,966.16"
18-Jul-2023,11:25,"7,964.32",-1.22,-0.02%,"7,964.44","7,960.27","7,964.44"
18-Jul-2023,11:20,"7,965.54",+3.58,+0.04%,"7,964.06","7,960.59","7,966.62"
18-Jul-2023,11:15,"7,961.96",-1.41,-0.02%,"7,966.78","7,961.88","7,969.91"
18-Jul-2023,11:10,"7,963.37",-1.48,-0.02%,"7,965.90","7,961.62","7,965.90"
18-Jul-2023,11:05,"7,964.85",+5.05,+0.06%,"7,959.79","7,957.91","7,964.85"
18-Jul-2023,11:00,"7,959.80",+5.69,+0.07%,"7,954.19","7,953.41","7,961.94"
18-Jul-2023,10:55,"7,954.11",-9.44,-0.12%,"7,964.21","7,953.18","7,964.21"
18-Jul-2023,10:50,"7,963.55",+6.09,+0.08%,"7,957.33","7,957.33","7,964.78"
18-Jul-2023,10:45,"7,957.46",+9.31,+0.12%,"7,949.89","7,949.89","7,959.41"
18-Jul-2023,10:40,"7,948.15",+0.70,+0.01%,"7,948.04","7,944.86","7,950.92"
18-Jul-2023,10:35,"7,947.45",-1.17,-0.01%,"7,947.88","7,941.99","7,948.88"
18-Jul-2023,10:30,"7,948.62",+1.56,+0.02%,"7,947.34","7,940.20","7,950.33"
18-Jul-2023,10:25,"7,947.06",-6.84,-0.09%,"7,954.33","7,946.80","7,955.16"
18-Jul-2023,10:20,"7,953.90",+2.90,+0.04%,"7,951.50","7,951.02","7,962.68"
18-Jul-2023,10:15,"7,951.00",+0.52,+0.01%,"7,951.76","7,947.92","7,954.63"
18-Jul-2023,10:10,"7,950.48",+4.24,+0.05%,"7,945.88","7,944.10","7,954.38"
18-Jul-2023,10:05,"7,946.24",-6.08,-0.08%,"7,956.70","7,946.05","7,960.27"
18-Jul-2023,10:00,"7,952.32",+12.98,+0.16%,"7,939.75","7,939.27","7,952.32"
18-Jul-2023,09:55,"7,939.34",-12.32,-0.15%,"7,949.46","7,931.85","7,949.46"
18-Jul-2023,09:50,"7,951.66",+11.18,+0.14%,"7,941.95","7,941.95","7,954.57"
18-Jul-2023,09:45,"7,940.48",-11.84,-0.15%,"7,948.33","7,940.48","7,958.13"
18-Jul-2023,09:40,"7,952.32",-11.96,-0.15%,"7,966.15","7,947.24","7,966.15"
18-Jul-2023,09:35,"7,964.28",-34.05,-0.43%,"7,998.33","7,964.28","7,998.33"
17-Jul-2023,16:05,"7,998.33",+5.93,+0.07%,"7,995.94","7,995.94","7,998.33"
17-Jul-2023,16:00,"7,992.40",-10.58,-0.13%,"8,001.45","7,991.06","8,001.45"
17-Jul-2023,15:55,"8,002.98",+4.71,+0.06%,"7,998.69","7,991.45","8,002.98"
